id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,chas,region,x1_sq,x4_logabs,x2_dup,x5_ratio,x_noise_1,x_noise_2,x_noise_3,x_noise_4,x_noise_5,x_noise_6,x_noise_7,x_noise_8,x_noise_9,x_noise_10
1,1.9551379220727672,0.5583667069558067,0.6338371143426564,0.7556227141479862,2.087636453071999,1.7643955350421296,2.067020751942855,2.0408980512098305,-0.846081442083842,-1.3580976837020176,1,selva,0.3117733794366717,1.127405896304474,0.6691296677281676,0.6873320107391977,1.6763794948511426,0.09178065602404106,-0.5473968410517464,-0.13464043115341745,0.10186177378079254,1.2529759542585184,0.5926181294947134,0.4616347220453839,-0.9348579717070333,-0.48669653616291897
2,5.784958229479549,2.784757149631001,2.377798002588611,2.9658932419173443,0.1751402546348884,-0.16356903050223184,0.03355828083971096,-1.2305124893911463,-0.19442984600905946,0.2079936929804176,1,sierra,7.754872382420976,0.16138750611932387,2.3980817795922436,-0.306562631255217,-0.45817827457997823,0.09727593037544499,1.7755557475836838,-0.5167719773853948,0.3985152410730655,-0.15159061714614405,1.4141122084777837,-1.267056691943036,2.316404953146103,1.666289408332283
3,-2.4141801993734484,-0.1860256440165488,0.3161730424157959,-0.09379301227053358,1.0255565551655024,0.7635244426129737,1.2091090628782903,-0.5531506726063791,1.5850472942526317,-1.3146299078020358,0,sierra,0.03460554023177174,0.7058445048533815,0.3016211489407412,0.44673827972518687,-1.3119272807339404,-0.9063471404186264,1.1555238471804232,0.5309896760138393,1.8917843542140642,0.8603610512760091,2.194515072548454,0.5388047487259195,0.6635576964048221,0.12639955262853847
4,-5.881033931788027,-0.5704219950693021,-0.7713087381524479,-0.8093304522907919,1.3166776911039018,1.174626368080712,1.8049629147176058,-0.11026346469591117,0.7628347201709584,1.2617928910537946,0,selva,0.325381252458843,0.8401341296471538,-0.7529396094552475,0.5096074911142864,1.7549404027876614,-1.7813151203627386,-1.0743838952954465,0.2634565282668322,0.7801741187803848,0.13020656380745727,0.5550836657887758,-0.746654403156907,0.8971078420469285,-0.3537067723127299
5,-8.424423895166468,-1.485731801711704,-1.3796671897798,-1.716456125373772,0.328085995660475,0.4027633557779638,0.4427020406796581,-1.616793598875971,0.19833254899997851,1.7891858093711006,0,selva,2.2073989866175063,0.2837388047261078,-1.3885479732228139,0.42724353867695486,1.9257176145699006,-1.1861096978654408,-1.3692573978377125,0.05718656599899526,-1.5036322294718674,-1.159783465163144,-0.7924361889328887,0.938708133802144,-0.7059756762494712,-1.1520877215926681
6,-0.8683014142361248,-1.2631709772606852,-0.9689263942572333,-1.2084325174604709,-0.5356578953825839,-0.7989723385680405,-0.921270987721491,0.929697243947551,-0.1728591034171535,-1.6013183627457916,0,sierra,1.5956009177937145,0.4289588855584297,-0.953442086216024,-0.5621534144230385,-1.7201047066361692,-0.8646092534155623,0.31087965541783863,-1.4869203040913885,1.5302586492452914,0.4887643874470898,-0.35254970652121986,-1.5502472161900378,-1.2647469931431627,-0.23197833327641584
7,-0.9698228527875437,0.17767038682127367,0.002635969049510134,0.3858234516529977,0.7554790400112685,0.5159779780297444,0.9683872432632632,-0.20544912050142644,1.1440673681893012,-0.009307479216457804,0,selva,0.03156676635322102,0.5627417769431488,0.027869149534553973,0.3513909429525302,0.33156777923465947,-0.1192723292939828,1.708651803839827,-0.12182741700134188,0.27741948348336104,0.036543183308642355,-1.2778363789689056,-0.9338642059047148,0.4644255766264299,0.7394032120109206
8,2.154938690953646,-0.17660283727044165,-0.35289971994167024,-0.277924914471261,-0.9842696075556082,-1.2086025479592228,-0.8944195523091385,1.247539954381627,-1.0316450286515648,1.1596082392535614,1,selva,0.031188562131970094,0.6852508905353928,-0.36197225459766735,-0.8667423989844337,0.034406888351631706,0.928901772006681,0.1961108778316566,0.6517937661634311,0.7106010683163244,-0.5120976264453759,-0.6253632999071664,-0.24704850190407437,1.7455460408709134,0.273262897583437
9,1.4846451128061604,-0.25277674178644277,-0.4397398635331053,-0.5202352699445923,-0.7406375841874682,-0.4583763799862303,-0.4074598821344261,0.44241740275922287,-1.8750615359740201,1.8785105243780675,0,costa,0.06389608118816996,0.5542514738021529,-0.4330914094758168,-0.5051202692377854,0.006171774667299957,-1.252263278496486,1.2125412448081014,-0.45082193526497044,0.29756818305028565,0.5356321304329863,0.5566734925644303,0.6002156424918091,0.061510325396277314,-1.419270299441077
10,-5.567352358547923,-1.2999835456476394,-1.400333053243389,-1.5228525990821529,0.807039350770978,0.5398444549854443,1.0138808440317109,-1.1658902467575123,-0.3560217868905714,-1.0340400314233285,0,costa,1.6899572189546082,0.5916897882246549,-1.3963876497234597,0.3565963973411215,-0.505644847549242,0.00678856721562247,-0.3305888801040433,0.20095325449660867,0.08556617896663125,0.8001523440671261,-1.093521753845431,-0.5406969416346785,-1.5626721161395989,1.1749297903851088
